Iepirkuma ID,Nr,Atbilde,Sagaidāmā atbilde,Pamatojums
APP DI 2020/2/ERAF_AK,37.5-0,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendentam jāievēro 2017. gada 1. jūlija MK noteikumos Nr.353 'Prasības zaļajam publiskajam iepirkumam un to piemērošanas kārtība' 1.2. apakšpunktā noteiktās prasības, kas ir aprakstītas 1. pielikuma 6. punktā (Iekštelpu apgaismojums). Šī prasība atbilst īpaša marķējuma pieprasījumam, kas apliecina atbilstību noteiktām vides aizsardzības prasībām.""
}
```"
APP DI 2020/2/ERAF_AK,37.5,kontekstā nav informācijas,n/a,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav sniegta informācija par to, vai pasūtītājs ir pieprasījis īpašu marķējumu kā pierādījumu būvdarbu, pakalpojumu vai piegāžu atbilstībai noteiktajām prasībām, kā arī nav norādīts, vai šāds pieprasījums atbilst PIL 21. pantā ietvertajiem nosacījumiem. Lai atbildētu uz šo jautājumu, nepieciešama informācija par konkrēto iepirkuma dokumentāciju un tajā ietvertajām prasībām attiecībā uz marķējumu.""
}
```"
APP DI 2020/2/ERAF_AK,37.6,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minētas prasības, ka piedāvātajiem materiāliem, iekārtām vai izstrādājumiem ir jābūt sertificētiem Latvijas Republikā, reģistrētiem konkrētā reģistrā vai ražotiem Eiropas Savienībā. Tāpat nav norādīts, ka tiek ierobežotas piegādātāju tiesības piedāvāt ārvalstīs sertificētus un reģistrētus materiālus/iekārtas/izstrādājumus, ja tie atbilst attiecīgo normatīvo aktu prasībām. Kontekstā galvenokārt tiek regulētas prasības attiecībā uz būvdarbu izpildītājiem, speciālistiem un dokumentāciju, nevis konkrētiem materiāliem vai iekārtām.""
}
```"
APP DI 2020/2/ERAF_AK,37.7,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs būtu uzlicis par pienākumu pretendentam iekļaut piedāvājumā finanšu rezervi konkrētā apmērā, kuras izmantošana nav iepriekš detalizēti noregulēta. Visi finanšu piedāvājuma aprēķini un prasības ir skaidri definētas, piemēram, līgumcenā jāietver visi nodokļi, nodevas un maksājumi, un visas saprātīgi paredzamās izmaksas, izņemot PVN, bet finanšu rezerve nav pieminēta.""
}
```"
APP DI 2020/2/ERAF_AK,37.8,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka visas prasības, kas izvirzītas pretendentiem, ir saistītas ar līguma izpildi. Piemēram, tiek prasīts, lai pretendenti nodrošinātu speciālistus ar atbilstošu kvalifikāciju un pieredzi, garantijas saistību izpildei, apdrošināšanu, kā arī finanšu apgrozījuma atbilstību. Šīs prasības ir tieši saistītas ar līguma izpildes nodrošināšanu un kvalitāti. Turklāt kontekstā nav minētas prasības, kas būtu acīmredzami nesamērīgas vai neatbilstošas līguma izpildei.""
}
```"
APP DI 2020/2/ERAF_AK,37.9-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""vidēja"",
  ""explanation"": ""Kontekstā nav tiešas informācijas par to, vai piedāvājumu variantu iesniegšana ir paredzēta vai atļauta. Saskaņā ar Publisko iepirkumu likuma 23. pantu, pasūtītājam paziņojumā par līgumu ir jānorāda, vai piedāvājumu variantu iesniegšana ir obligāta, pieļaujama vai nav atļauta. Šāda informācija kontekstā nav sniegta.""
}
```"
APP DI 2020/2/ERAF_AK,37.9,kontekstā nav informācijas,n/a,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav sniegta informācija par to, vai pasūtītājs ir noteicis minimālās prasības attiecībā uz variantiem un specifiskās prasības variantu iesniegšanai. Lai atbildētu uz šo jautājumu, būtu nepieciešams iepazīties ar iepirkuma procedūras dokumentiem, kuros šādas prasības varētu būt norādītas, kā to paredz Publisko iepirkumu likuma 23. pants.""
}
```"
APP DI 2020/2/ERAF_AK,37.10-0,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka iepirkuma priekšmets ietver autotransporta līdzekļu iepirkumu. Iepirkuma priekšmets ir būvprojekta izstrāde, autoruzraudzība un Dārzkopības institūta siltumnīcu kompleksa ar palīgtelpām pārbūve.""
}
```"
APP DI 2020/2/ERAF_AK,37.10,n/a,nē,
APP DI 2020/2/ERAF_AK,37.11,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendentam jāievēro 2017. gada 1. jūlija MK noteikumi Nr. 353 'Prasības zaļajam publiskajam iepirkumam un to piemērošanas kārtība', kas ir saistīti ar PIL 19. pantu. Turklāt PIL 19. pants nosaka, ka pasūtītājam jāņem vērā zaļā publiskā iepirkuma prasības, ja tās ir noteiktas, un kontekstā ir atsauce uz šīm prasībām attiecībā uz iekštelpu apgaismojumu.""
}
```"
APP DI 2020/2/ERAF_AK,37.12,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka piedāvājuma sastāvā būtu jāiekļauj konkrētajam iepirkumam sagatavots darbs, kas ir autortiesību objekts vai uzskatāms par daļēju pakalpojuma izpildi, piemēram, vizualizācija vai mets. Piedāvājuma dokumentu prasības ir saistītas ar finanšu apgrozījuma apliecinājumiem, veikto darbu sarakstiem, speciālistu pieredzi un citiem dokumentiem, bet nav minēta prasība iesniegt vizualizāciju vai metu.""
}
```"
APP DI 2020/2/ERAF_AK,37.13,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs būtu noteicis konkrētu piegādātāja peļņas vai virsizdevumu procentu likmi. Turklāt kontekstā ir norādīts, ka izmaiņu vērtība tiek noteikta, ievērojot analogu vai līdzīgu darbu/materiālu izcenojumus, kas izriet no līguma dokumentiem vai tirgus cenām, nevis konkrētiem procentu ierobežojumiem. Tādējādi lietotāja apgalvojums ir patiess.""
}
```"
APP DI 2020/2/ERAF_AK,38.1,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Publisko iepirkumu likuma (PIL) 42. pantā norādītie izslēgšanas nosacījumi ir korekti ietverti kontekstā. Kontekstā ir minēts, ka uz pretendentu neattiecas PIL 42. panta pirmās daļas 1.-8. punktā uzskaitītie izslēgšanas nosacījumi, un ir precizēts, ka šie nosacījumi attiecas arī uz personālsabiedrības biedriem, apakšuzņēmējiem un citām saistītām personām, kā to paredz PIL 42. panta trešā daļa. Turklāt kontekstā ir norādīts, ka pretendents nedrīkst būt ārzonā reģistrēta juridiska persona, kas atbilst PIL 42. panta otrās daļas 3. punktam. Tādējādi izslēgšanas nosacījumi ir saskaņoti ar likumu.""
}
```"
APP DI 2020/2/ERAF_AK,38.2-0,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka iepirkuma komisija pārbauda kandidātu un pretendentu atbilstību izslēgšanas nosacījumiem saskaņā ar Publisko iepirkumu likuma 42. pantā noteikto kārtību. Turklāt, pasūtītājs veic pārbaudi, izmantojot informāciju no Ministru kabineta noteiktās informācijas sistēmas, Iekšlietu ministrijas Informācijas centra, Uzņēmumu reģistra, Valsts ieņēmumu dienesta un Latvijas pašvaldībām.""
}
```"
APP DI 2020/2/ERAF_AK,38.2,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka iepirkuma komisija pārbauda kandidātu un pretendentu atbilstību izslēgšanas nosacījumiem atbilstoši Publisko iepirkumu likuma 42. pantā noteiktajai kārtībai. Turklāt, pasūtītājs veic pārbaudi, izmantojot informāciju no Ministru kabineta noteiktās informācijas sistēmas, Iekšlietu ministrijas Informācijas centra, Uzņēmumu reģistra, Valsts ieņēmumu dienesta un Latvijas pašvaldībām, kā noteikts PIL 42. panta piektajā daļā.""
}
```"
APP DI 2020/2/ERAF_AK,38.3,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka obligātie izslēgšanas nosacījumi papildus pretendentam ir attiecināti uz šādām personām: 1) pretendenta norādīto apakšuzņēmēju, kura veicamo būvdarbu, piegāžu vai sniedzamo pakalpojumu vērtība ir vismaz 10 % no kopējās publiska būvdarbu, piegādes vai pakalpojumu līguma vērtības (attiecināmi 42.panta 1.daļas 2. - 7.punktā minētie nosacījumi); 2) personālsabiedrības biedru, ja kandidāts vai pretendents ir personālsabiedrība (attiecināmi 42.panta 1.daļas 1. - 7.punktā minētie nosacījumi); 3) pretendenta norādīto personu, uz kuras iespējām kandidāts vai pretendents balstās, lai apliecinātu, ka tā kvalifikācija atbilst paziņojumā par līgumu vai iepirkuma procedūras dokumentos noteiktajām prasībām (attiecināmi 42.panta 1.daļas 1.- 7.punktā minētie nosacījumi). Šī informācija ir tieši minēta kontekstā.""
}
```"
APP DI 2020/2/ERAF_AK,38.4,nē,n/a,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka uz personālsabiedrības biedriem, ja pretendents ir personālsabiedrība, neattiecas PIL 42. panta pirmās daļas 1., 2., 3., 4., 5., 6., 7. punktā uzskaitītie izslēgšanas nosacījumi. Tāpat uz pretendenta norādīto apakšuzņēmēju, kura veicamo būvdarbu vai pakalpojumu vērtība ir vismaz 10 procenti no kopējās iepirkuma līguma vērtības, neattiecas PIL 42. panta pirmās daļas 2., 3., 4., 5., 6., 7. punktā uzskaitītie izslēgšanas nosacījumi. Uz kandidāta vai pretendenta norādīto personu, uz kuras iespējām pretendents balstās, neattiecas PIL 42. panta pirmās daļas 1., 2., 3., 4., 5., 6., 7. punktā uzskaitītie izslēgšanas nosacījumi. Lietotāja apgalvojums neatbilst kontekstā sniegtajai informācijai.""
}
```"
APP DI 2020/2/ERAF_AK,38.5-0,jā,nē,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Iepirkuma dokumentācijā ir atsauce uz Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta pirmajā un otrajā daļā minētajiem izslēgšanas noteikumiem. Kontekstā ir norādīts, ka pasūtītājs pārbauda, vai pretendentam vai ar to saistītajām personām ir noteiktas starptautiskās vai nacionālās sankcijas, kas var kavēt līguma izpildi, un šādos gadījumos pretendents ir izslēdzams no dalības līguma slēgšanas tiesību piešķiršanas procedūrā.""
}
```"
APP DI 2020/2/ERAF_AK,38.5,jā,n/a,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law> izvilkumu, Starptautisko un Latvijas Republikas nacionālo sankciju likuma 11.1 panta pirmajā un otrajā daļā minētie izslēgšanas noteikumi ir skaidri definēti. Tie paredz, ka pasūtītājs pārbauda, vai pretendentam vai ar to saistītajām personām ir noteiktas sankcijas, kas varētu kavēt līguma izpildi. Ja šādas sankcijas ir konstatētas, pretendents ir izslēdzams no dalības līguma slēgšanas tiesību piešķiršanas procedūrā. Turklāt, ja pretendents norāda apakšuzņēmēju, uz kuru attiecas sankcijas, un 10 darbdienu laikā to nenomaina, tas arī ir izslēdzams. Šie noteikumi ir atbilstoši un saskan ar likuma prasībām.""
}
```"
APP DI 2020/2/ERAF_AK,38.6,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka iepirkuma komisija izslēdz pretendentu no dalības iepirkuma procedūrā tikai tad, ja tas atbilst Publisko iepirkumu likuma 42. panta pirmajā daļā noteiktajiem izslēgšanas gadījumiem vai neatbilst nolikumā noteiktajām prasībām. Turklāt, ja pretendents nodrošina uzticamību atbilstoši Publisko iepirkumu likuma 43. panta noteikumiem, tas netiek izslēgts. Tas norāda, ka izslēgšanas nosacījumi netiek nepamatoti paplašināti.""
}
```"
APP DI 2020/2/ERAF_AK,38.7,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka piegādātājs tiek automātiski noraidīts, ja tas vai tā darbinieks ir piedalījies iepriekšējos iepirkuma projekta posmos vai dokumentu izstrādē. Turklāt Publisko iepirkumu likuma 42. panta noteikumi paredz, ka pretendents var pierādīt savu uzticamību, ja ir apstākļi, kas varētu radīt šaubas par tā priekšrocībām vai ietekmi uz iepirkuma procedūru.""
}
```"
APP DI 2020/2/ERAF_AK,38.8-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs ir noteicis līgumcenu kā piedāvājuma atbilstības prasību vai ka piedāvājums tiktu noraidīts, ja pretendenta piedāvātā līgumcena pārsniedz pasūtītāja norādīto līgumcenu. Lai atbildētu uz šo jautājumu, būtu nepieciešama informācija par konkrētu iepirkuma procedūras dokumentu, kurā šāda prasība būtu norādīta.""
}
```"
APP DI 2020/2/ERAF_AK,38.8,nē,n/a,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka iepirkuma dokumentācijā ir norādīta konkrēta līgumcena vai ka pretendenta piedāvājums tiks noraidīts, ja tā piedāvātā līgumcena pārsniegs iepirkuma dokumentācijā norādīto līgumcenu. Tiek norādīts, ka piedāvājumi tiek vērtēti pēc saimnieciski visizdevīgākā piedāvājuma kritērija, ņemot vērā viszemāko cenu, bet nav minēts konkrēts limits vai nosacījums par noraidīšanu šāda iemesla dēļ.""
}
```"
APP DI 2020/2/ERAF_AK,38.9-0,kontekstā nav informācijas,nē,"```json
{
  ""answer"": ""kontekstā nav informācijas"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav minēts, ka pasūtītājs atklātā vai slēgtā konkursā paredzētu noraidīt pretendenta piedāvājumu, ja piedāvātā līgumcena pārsniedz 150 procentus no iepirkuma procedūras dokumentos norādītās paredzamās līgumcenas. Lai atbildētu uz šo jautājumu, būtu nepieciešama konkrēta informācija par šādu nosacījumu esamību iepirkuma procedūras dokumentos.""
}
```"
APP DI 2020/2/ERAF_AK,38.9,nē,n/a,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Iepirkuma dokumentācijā nav norādīta konkrēta iepirkuma paredzamā līgumcena. Kontekstā ir minēts, ka līgumcena tiks noteikta līguma noslēgšanas brīdī, un tās sadalījums ir norādīts, bet konkrēta paredzamā līgumcena nav sniegta.""
}
```"
APP DI 2020/2/ERAF_AK,39.1,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā un izvilkumos no likumiem nav norādītas prasības, kas diskriminētu pretendentus pēc nacionalitātes, ģeogrāfiskā izvietojuma vai pieredzes konkrētā teritorijā. Piemēram, <law> 13. pants (1) norāda, ka pasūtītājs nenoraida kandidātu, ja tas ir tiesīgs veikt būvdarbus atbilstoši tās ES dalībvalsts normatīvajiem aktiem, kurā tas dibināts. Turklāt kontekstā ir uzsvērts, ka pretendents var būt reģistrēts ārvalstīs, ja tas atbilst attiecīgās valsts normatīvajiem aktiem.""
}
```"
APP DI 2020/2/ERAF_AK,39.2,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā nav norādīts, ka būtu aizliegts piesaistīt apakšuzņēmējus vai ka būtu noteikts maksimālais procentuālais darbu apjoms, kas var tikt nodots apakšuzņēmējiem. Gluži pretēji, kontekstā ir norādīts, ka pretendentam jānorāda visi apakšuzņēmēji, kuru veicamo darbu vērtība ir 10% no kopējās iepirkuma līguma vērtības vai lielāka, un jāievēro Publisko iepirkumu likuma prasības. Tas liecina, ka apakšuzņēmēju piesaiste ir atļauta, ievērojot noteiktos nosacījumus.""
}
```"
APP DI 2020/2/ERAF_AK,39.3,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Saskaņā ar <law> izvilkumiem (MK107 2.15., 26.12., 63.11., 104.11., 139.10.), nolikumā ir jāiekļauj noteikumi, kā piegādātāju apvienībām ir jāizpilda prasības attiecībā uz saimniecisko un finansiālo stāvokli vai tehniskajām un profesionālajām spējām. Kontekstā ir norādīts, ka šādas prasības ir obligātas visiem kandidātiem, kas vēlas iegūt līguma slēgšanas tiesības, un ir detalizēti aprakstītas, piemēram, attiecībā uz speciālistu kvalifikāciju, finanšu apgrozījumu un citiem aspektiem.""
}
```"
APP DI 2020/2/ERAF_AK,39.4,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka konkrētas kvalifikācijas prasības attiecas arī uz personām, uz kuru iespējām pretendents balstās, kā arī uz piegādātāju apvienības dalībniekiem. Piemēram, kontekstā teikts: 'Pretendents, personālsabiedrības biedrs, personu apvienības dalībnieks (ja piedāvājumu iesniedz personālsabiedrība vai personu apvienība) vai apakšuzņēmējs (ja pretendents plāno piesaistīt apakšuzņēmēju), kas veiks būvniecību, ir reģistrēts Būvkomersantu reģistrā vai attiecīgā profesionālā reģistrā ārvalstīs.' Tas norāda, ka kvalifikācijas prasības attiecas arī uz šīm personām.""
}
```"
APP DI 2020/2/ERAF_AK,39.5,nē,nē,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka pasūtītājs pieprasa, lai pretendents norāda visus apakšuzņēmējus, kuru veicamo būvdarbu vai sniedzamo pakalpojumu vērtība ir 10 procenti no kopējās iepirkuma līguma vērtības vai lielāka, un katram šādam apakšuzņēmējam izpildei nododamo iepirkuma līguma daļu. Nav minēts izņēmums, ka šī prasība neattiecas uz gadījumiem, kad tiek pirkti tikai būvdarbi (bez projektēšanas).""
}
```"
APP DI 2020/2/ERAF_AK,39.6,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pretendentiem ir jānorāda, vai uzņēmums atbilst mazā vai vidējā uzņēmuma statusam. Tas ir minēts sadaļā 'Pieteikums dalībai atklātā konkursā', kur pretendenta statuss ir jānorāda, ja uzņēmums atbilst mazā vai vidējā uzņēmuma statusam.""
}
```"
APP DI 2020/2/ERAF_AK,39.7,nē,jā,"```json
{
  ""answer"": ""nē"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir skaidri norādīts, ka prasības attiecībā uz piegādātāja finansiālo stāvokli attiecas uz visiem piegādātāju apvienības dalībniekiem, ne tikai uz tiem, uz kuru finansiālajām spējām izpildītājs balstās. Piemēram, teikts: 'Ja piedāvājumu iesniedz piegādātāju apvienība vai personālsabiedrība, jāiesniedz apliecinājums par piegādātāju apvienībā vai personālsabiedrība iekļauto piegādātāju kopējo vidējo gada finanšu apgrozījumu būvniecībā pēdējo 3 (trīs) gadu periodā.'""
}
```"
APP DI 2020/2/ERAF_AK,39.8,jā,jā,"```json
{
  ""answer"": ""jā"",
  ""rate"": ""augsta"",
  ""explanation"": ""Kontekstā ir norādīts, ka pēc iepirkuma līguma slēgšanas tiesību piešķiršanas, bet ne vēlāk kā uzsākot iepirkuma līguma izpildi, pretendentam būs jāiesniedz iepirkuma līguma izpildē iesaistīto apakšuzņēmēju saraksts, kurā norāda apakšuzņēmēja nosaukumu, kontaktinformāciju un to pārstāvēttiesīgo personu, ciktāl minētā informācija ir zināma. Šī prasība attiecas arī uz apakšuzņēmēju apakšuzņēmējiem.""
}
```"
